measurement_time	3D_X	3D_Y	3D_Z	3D_Q2	3D_Q1	2D_Y2	2D_Y1	2D_X1	2D_X2
6933019057402900480	-0.31411	-0.357685	-0.0463755	0.487965	-0.604624	2.30535	2.95956	-2.94995	-0.0482143
6933019050969653248	-0.3123	-0.357396	-0.0542832	0.488281	-0.604317	2.30556	2.95962	-2.95002	-0.0517745
6933019044536408064	-0.31393	-0.35709	-0.0460599	0.488212	-0.60455	2.30562	2.95972	-2.94995	-0.0459391
6933019038103161856	-0.313754	-0.365582	-0.0497634	0.463073	-0.574932	2.30487	2.95995	-2.94992	-0.0269758
6933019031669915648	-0.314055	-0.357024	-0.0455817	0.488448	-0.60479	2.3058	2.95975	-2.94971	-0.0469729
6933019025236668416	-0.312181	-0.357505	-0.0544861	0.488695	-0.604677	2.30522	2.95978	-2.95015	-0.0542011
6933019018803423232	-0.316527	-0.356041	-0.0461469	0.487597	-0.602162	2.30513	2.95967	-2.94984	-0.0451099
6933019012370177024	-0.312255	-0.358689	-0.0550126	0.488126	-0.604399	2.30551	2.9592	-2.95014	-0.0554329
6933019005936931840	-0.312086	-0.357283	-0.0544829	0.488453	-0.604367	2.30534	2.9596	-2.94996	-0.0525168
6933018999503685632	-0.314521	-0.357486	-0.0463852	0.488245	-0.604491	2.30542	2.95938	-2.95009	-0.0475493
6933018993070438400	-0.312091	-0.357024	-0.0542333	0.487595	-0.60417	2.30529	2.95969	-2.95001	-0.0547679
6933018986637192192	-0.314023	-0.35709	-0.0464206	0.488487	-0.604533	2.30538	2.95953	-2.95	-0.0466412
6933018980203947008	-0.315612	-0.373781	-0.0447589	0.438743	-0.544018	2.30553	2.95981	-2.95023	-0.0503801
6933018973770701824	-0.311877	-0.357154	-0.0539966	0.488485	-0.604399	2.30536	2.95957	-2.94987	-0.0554393
6933018967337455616	-0.314036	-0.357359	-0.0463546	0.488107	-0.604376	2.30563	2.95976	-2.95019	-0.0447363
6933018960904208384	-0.312703	-0.357785	-0.0545248	0.488524	-0.604041	2.30577	2.9593	-2.94997	-0.0575551
6933018954470963200	-0.313386	-0.356948	-0.0499679	0.488481	-0.603872	2.30533	2.95953	-2.94999	-0.072018
6933018948037716992	-0.311696	-0.357243	-0.0547292	0.488574	-0.604328	2.30576	2.9594	-2.95003	-0.0526923
6933018941604470784	-0.314086	-0.356753	-0.0460567	0.488376	-0.604602	2.30528	2.95963	-2.95003	-0.0483061
6933018935171225600	-0.312684	-0.357164	-0.0533042	0.487972	-0.604167	2.30578	2.95935	-2.9499	-0.0515652
6933018928737979392	-0.314295	-0.356412	-0.0456155	0.488051	-0.604753	2.30551	2.95974	-2.9501	-0.0482337
6933018922304732160	-0.312506	-0.35818	-0.0546568	0.488334	-0.604315	2.30586	2.95924	-2.95005	-0.0506135
6933018915871486976	-0.314727	-0.357408	-0.0467845	0.488743	-0.604201	2.30553	2.95943	-2.94981	-0.0473915
6933018909438240768	-0.312455	-0.357376	-0.0539886	0.488413	-0.604294	2.3052	2.95975	-2.94993	-0.0526923
6933018903004994560	-0.314175	-0.357326	-0.0469053	0.488629	-0.604582	2.30487	2.95968	-2.9499	-0.0468215
6933018896571749376	-0.311994	-0.356684	-0.0541576	0.487677	-0.604653	2.30536	2.95991	-2.94996	-0.0541769
6933018890138503168	-0.314208	-0.356547	-0.0457749	0.488287	-0.604595	2.30547	2.95949	-2.95013	-0.046493
6933018883705255936	-0.312415	-0.357872	-0.0552638	0.488442	-0.604405	2.30494	2.95975	-2.94977	-0.0545618
6933018877272010752	-0.312634	-0.356119	-0.0500162	0.487733	-0.599169	2.30577	2.95969	-2.95006	-0.0505701
6933018870838764544	-0.31216	-0.35861	-0.05409	0.4885	-0.604217	2.30579	2.9597	-2.94986	-0.0520547
6933018864405519360	-0.313817	-0.36169	-0.0503189	0.476328	-0.589218	2.30571	2.95986	-2.9499	-0.0393341
6933018857972273152	-0.315608	-0.38627	-0.0468554	0.404313	-0.501435	2.3057	2.95997	-2.95048	-0.0342233
6933018851539026944	-0.314123	-0.356929	-0.0464641	0.48877	-0.60446	2.30543	2.95975	-2.95003	-0.0468843
6933018845105780736	-0.313159	-0.358803	-0.0546616	0.488846	-0.604185	2.30604	2.95949	-2.95002	-0.0561365
6933018838672534528	-0.311846	-0.356817	-0.0540143	0.487836	-0.60303	2.30559	2.95985	-2.94996	-0.0560931
6933018832239288320	-0.312212	-0.358663	-0.0537116	0.487935	-0.604347	2.30536	2.95972	-2.95	-0.0624501
6933018825806043136	-0.313477	-0.356996	-0.0467185	0.48859	-0.604734	2.30517	2.96012	-2.94974	-0.0461114
6933018819372796928	-0.312835	-0.357701	-0.0513253	0.488614	-0.603963	2.30561	2.95962	-2.94989	-0.0691743
6933018812939549696	-0.312154	-0.358473	-0.0550126	0.487845	-0.604355	2.30567	2.95982	-2.94978	-0.0545569
6933018806506303488	-0.311007	-0.356914	-0.053995	0.488455	-0.604053	2.30562	2.95985	-2.94988	-0.0531786
6933018800073058304	-0.312658	-0.358904	-0.05005	0.488358	-0.604549	2.30515	2.95968	-2.9499	-0.0516038
6933018793639810048	-0.312149	-0.356908	-0.0544942	0.488432	-0.604394	2.3053	2.95955	-2.95	-0.0502834
6933018787206566912	-0.31559	-0.368875	-0.0452419	0.451976	-0.558705	2.30577	2.95964	-2.95019	-0.0188749
6933018780773319680	-0.313611	-0.358721	-0.0552107	0.489097	-0.603996	2.3057	2.95955	-2.94992	-0.0553749
6933018774340073472	-0.313608	-0.356275	-0.047055	0.488253	-0.600175	2.30549	2.95958	-2.95001	-0.0483915
6933018767906828288	-0.312353	-0.358284	-0.0544893	0.488582	-0.604156	2.30593	2.95977	-2.94991	-0.0549031
6933018761473582080	-0.312279	-0.356837	-0.0507166	0.487931	-0.600906	2.30512	2.95975	-2.95003	-0.0533992
6933018755040336896	-0.312706	-0.358634	-0.054908	0.488258	-0.604391	2.3054	2.95956	-2.95016	-0.0572685
6933018748607089664	-0.31365	-0.357732	-0.0497199	0.488445	-0.604314	2.30551	2.95962	-2.95008	-0.0787583
6933018742173843456	-0.311482	-0.357354	-0.0540739	0.488055	-0.604294	2.30565	2.96007	-2.95025	-0.0517938
6933018735740598272	-0.313956	-0.357072	-0.0462145	0.488389	-0.604421	2.30516	2.95968	-2.95002	-0.0466621
6933018729307352064	-0.313778	-0.357993	-0.0513752	0.48872	-0.603589	2.30545	2.95951	-2.94992	-0.0456638
6933018722874104832	-0.313854	-0.361925	-0.0502481	0.476183	-0.589635	2.30536	2.95962	-2.95015	-0.023662
6933018716440859648	-0.313084	-0.358476	-0.0546214	0.488621	-0.603966	2.30587	2.95948	-2.95011	-0.0548323
6933018710007613440	-0.314031	-0.35678	-0.0462693	0.488157	-0.604858	2.30522	2.95974	-2.95003	-0.0480726
6933018703574367232	-0.314133	-0.360684	-0.0458603	0.475216	-0.586988	2.30503	2.95979	-2.95016	-0.0685898
6933018697141122048	-0.312687	-0.356903	-0.0547727	0.488832	-0.604161	2.30535	2.96001	-2.95	-0.0551833
6933018690707874816	-0.313593	-0.356516	-0.0481725	0.488397	-0.599303	2.30551	2.95982	-2.94998	-0.0500113
6933018684274632704	-0.312663	-0.358336	-0.0552799	0.487703	-0.604557	2.30552	2.95961	-2.95004	-0.0557436
6933018677841383424	-0.313489	-0.356028	-0.0472209	0.488466	-0.60001	2.30546	2.9599	-2.9499	-0.0522753
6933018671408137216	-0.312714	-0.357663	-0.0539386	0.488084	-0.60418	2.30622	2.95936	-2.95015	-0.044535
6933018664974891008	-0.316078	-0.372833	-0.0442694	0.43945	-0.542868	2.30574	2.95963	-2.95032	-0.0363198
6933018658541644800	-0.311639	-0.3574	-0.054697	0.487915	-0.604119	2.30535	2.95965	-2.94986	-0.0533944
6933018652108398592	-0.314223	-0.356843	-0.0461066	0.488081	-0.604124	2.3059	2.95928	-2.95014	-0.0416045
6933018645675152384	-0.312495	-0.357149	-0.054032	0.488257	-0.604021	2.30599	2.95936	-2.95005	-0.0543685
6933018639241907200	-0.311651	-0.357091	-0.0543541	0.488031	-0.604124	2.30488	2.95955	-2.94999	-0.055676
6933018632808660992	-0.31459	-0.357333	-0.0456525	0.487534	-0.604331	2.30535	2.95968	-2.95007	-0.0477651
6933018626375414784	-0.312126	-0.357003	-0.0545135	0.488679	-0.604082	2.30587	2.95965	-2.95007	-0.056721
6933018619942168576	-0.312366	-0.358896	-0.0541125	0.487653	-0.604467	2.30524	2.95957	-2.95014	-0.0547163
6933018613508922368	-0.311476	-0.356946	-0.0539145	0.487922	-0.604286	2.3057	2.95956	-2.95005	-0.0552654
6933018607075677184	-0.313405	-0.357759	-0.0545376	0.48872	-0.604149	2.30576	2.95932	-2.95007	-0.0702129
6933018600642429952	-0.312078	-0.357693	-0.0540755	0.488353	-0.604088	2.30514	2.95929	-2.95005	-0.0528243
6933018594209184768	-0.314635	-0.357586	-0.045374	0.488035	-0.604568	2.30544	2.95961	-2.95004	-0.0463803
6933018587775938560	-0.311695	-0.356896	-0.0533799	0.487941	-0.604095	2.30526	2.95969	-2.95026	-0.0543557
6933018581342692352	-0.311993	-0.357212	-0.0543186	0.488421	-0.604138	2.30502	2.95991	-2.95	-0.0394387
6933018574909446144	-0.318384	-0.414746	-0.0434176	0.315818	-0.394406	2.30547	2.9597	-2.95105	-0.0616145
6933018568476200960	-0.314501	-0.357639	-0.0465092	0.488788	-0.604401	2.30508	2.95949	-2.94997	-0.0468747
6933018562042954752	-0.312118	-0.357518	-0.0540369	0.487925	-0.604326	2.30522	2.95992	-2.94995	-0.0523059
6933018555609708544	-0.314205	-0.357202	-0.0460148	0.488532	-0.604301	2.3052	2.95978	-2.94999	-0.0477909
6933018549176461312	-0.312025	-0.357328	-0.0542172	0.488503	-0.604127	2.30552	2.95941	-2.95016	-0.0535586
6933018542743216128	-0.313062	-0.357444	-0.05447	0.488179	-0.604528	2.30575	2.9596	-2.95001	-0.0529516
6933018536309972992	-0.313909	-0.356386	-0.0458103	0.488284	-0.604325	2.30535	2.95969	-2.95003	-0.0469584
6933018529876724736	-0.312448	-0.358096	-0.0548822	0.487973	-0.604112	2.30505	2.95968	-2.94985	-0.0539966
6933018523443478528	-0.31322	-0.355977	-0.0475542	0.488039	-0.600847	2.30511	2.9595	-2.94993	-0.0463368
6933018517010233344	-0.312614	-0.358871	-0.0549402	0.488109	-0.604173	2.30531	2.95964	-2.94991	-0.0499807
6933018510576986112	-0.315794	-0.385618	-0.0472901	0.401969	-0.499586	2.30565	2.95984	-2.95037	-0.0325583
6933018504143739904	-0.312064	-0.357466	-0.0539113	0.48816	-0.604128	2.30536	2.95974	-2.95007	-0.0540014
6933018497710493696	-0.31412	-0.357872	-0.0463031	0.48806	-0.604457	2.30482	2.95983	-2.95	-0.0472353
6933018491277248512	-0.311315	-0.356958	-0.0537808	0.488522	-0.604518	2.3059	2.95974	-2.95014	-0.0525007
6933018484844002304	-0.314326	-0.356829	-0.0469021	0.4885	-0.604459	2.3051	2.95958	-2.94986	-0.0476041
6933018478410756096	-0.312231	-0.357255	-0.0540707	0.488331	-0.603977	2.30512	2.95949	-2.95033	-0.050905
6933018471977509888	-0.313479	-0.35722	-0.0459955	0.488424	-0.60469	2.30529	2.95952	-2.94997	-0.0473271
6933018465544263680	-0.311977	-0.35699	-0.0538952	0.487872	-0.604586	2.30467	2.95998	-2.95009	-0.0527825
6933018459111018496	-0.313566	-0.357386	-0.0462322	0.488382	-0.604801	2.30552	2.95991	-2.94982	-0.0489116
6933018452677772288	-0.312149	-0.357473	-0.0547937	0.488173	-0.604314	2.30549	2.95979	-2.94998	-0.0544812
6933018446244524032	-0.31389	-0.35674	-0.0462821	0.488677	-0.604734	2.30522	2.95965	-2.95	-0.047208
6933018439811279872	-0.316063	-0.385249	-0.0453514	0.401698	-0.496934	2.3053	2.95984	-2.95066	-0.0536166
6933018433378033664	-0.312832	-0.358125	-0.0547131	0.488197	-0.604476	2.30555	2.95978	-2.95026	-0.058898
6933018426944788480	-0.314109	-0.357531	-0.0467555	0.488634	-0.604315	2.30611	2.95934	-2.95018	-0.0468779
6933018420511541248	-0.311854	-0.3575	-0.0540787	0.488284	-0.604404	2.30572	2.95987	-2.95009	-0.055428
6933018414078295040	-0.314289	-0.357165	-0.0466605	0.488084	-0.603963	2.30553	2.95981	-2.95004	-0.0474656
6933018407645049856	-0.312072	-0.357747	-0.0545344	0.488484	-0.604188	2.30511	2.95968	-2.95017	-0.0688104
6933018401211803648	-0.312632	-0.356304	-0.0502931	0.488625	-0.60242	2.30559	2.95961	-2.95017	-0.0462837
6933018394778557440	-0.312532	-0.358036	-0.0551785	0.488241	-0.604294	2.30538	2.95968	-2.95023	-0.0524508
6933018388345313280	-0.313547	-0.361634	-0.0495154	0.483503	-0.593057	2.30545	2.95959	-2.94992	-0.0460486
6933018381912065024	-0.313506	-0.36939	-0.0524363	0.451483	-0.559486	2.30539	2.95965	-2.95037	-0.042672
6933018375478818816	-0.314286	-0.356953	-0.0463321	0.488424	-0.604829	2.30548	2.95964	-2.95009	-0.0474286
6933018369045573632	-0.312105	-0.357259	-0.054156	0.488118	-0.604267	2.30533	2.95985	-2.95001	-0.053462
6933018362612327424	-0.314635	-0.356966	-0.0465317	0.488202	-0.604394	2.30532	2.95997	-2.95004	-0.0352699
6933018356179079168	-0.315149	-0.372583	-0.043738	0.438764	-0.54386	2.3051	2.9594	-2.95044	-0.0587274
6933018349745835008	-0.31327	-0.357679	-0.0503881	0.488975	-0.604536	2.30525	2.95977	-2.9502	-0.050942
6933018343312588800	-0.31431	-0.357473	-0.046419	0.488245	-0.604254	2.30587	2.95975	-2.95025	-0.0302461
6933018336879342592	-0.312603	-0.365453	-0.0515813	0.464722	-0.574952	2.30507	2.95965	-2.9503	-0.0685625
6933018330446097408	-0.312228	-0.357033	-0.0541737	0.4885	-0.60419	2.30516	2.95969	-2.95031	-0.0549337
6933018324012850176	-0.314308	-0.356961	-0.0466911	0.488609	-0.604372	2.30554	2.95966	-2.94995	-0.0476798
6933018317579603968	-0.312432	-0.357664	-0.0542607	0.488146	-0.604325	2.30546	2.95953	-2.9501	-0.0548757
6933018311146358784	-0.314105	-0.356531	-0.0459585	0.488395	-0.604824	2.30545	2.95973	-2.95	-0.0491837
6933018304713112576	-0.312548	-0.358843	-0.0551028	0.488785	-0.603552	2.30607	2.95984	-2.95005	-0.0550658
6933018298279867392	-0.311624	-0.357362	-0.0539419	0.488117	-0.604256	2.30586	2.95972	-2.95012	-0.0535328
6933018291846620160	-0.314569	-0.357534	-0.0463176	0.488386	-0.604589	2.30613	2.95948	-2.94987	-0.0485911
6933018285413373952	-0.312508	-0.357539	-0.0544459	0.488284	-0.604579	2.30552	2.95956	-2.95003	-0.054544
6933018278980128768	-0.311907	-0.357004	-0.0536907	0.488334	-0.604384	2.30576	2.95939	-2.95011	-0.0545344
6933018272546882560	-0.314435	-0.356922	-0.0460309	0.488548	-0.604251	2.30525	2.95949	-2.9498	-0.0493399
6933018266113635328	-0.312114	-0.357537	-0.0539451	0.488006	-0.604244	2.30567	2.95971	-2.95004	-0.0553846
6933018259680391168	-0.314146	-0.356161	-0.0466219	0.488236	-0.603143	2.30552	2.95959	-2.95011	-0.0442581
6933018253247143936	-0.313735	-0.356169	-0.0460583	0.488455	-0.604146	2.305	2.95976	-2.95001	-0.0300174
6933018246813897728	-0.316176	-0.386302	-0.0454931	0.402125	-0.500143	2.30508	2.95955	-2.95044	-0.0381892
6933018240380652544	-0.31141	-0.356436	-0.0543492	0.488039	-0.604061	2.30527	2.95969	-2.95004	-0.0533058
6933018233947406336	-0.314579	-0.356714	-0.0461485	0.488389	-0.604365	2.30515	2.95965	-2.95	-0.0465945
6933018227514159104	-0.312949	-0.369611	-0.0527278	0.451792	-0.559172	2.30539	2.95973	-2.95015	-0.0509243
6933018221080914944	-0.314355	-0.357204	-0.0462467	0.488064	-0.604489	2.30563	2.9597	-2.95004	-0.046324
6933018214647667712	-0.312263	-0.357492	-0.054441	0.48888	-0.604405	2.30567	2.95989	-2.95008	-0.0689602
6933018208214421504	-0.313563	-0.356083	-0.0469069	0.488297	-0.602196	2.30543	2.95951	-2.95014	-0.0636916
6933018201781176320	-0.313915	-0.357573	-0.0477651	0.487862	-0.604375	2.30567	2.95972	-2.95023	-0.0363826
6933018195347930112	-0.31417	-0.357122	-0.0455447	0.488815	-0.604423	2.30592	2.95969	-2.95014	-0.0475059
6933018188914684928	-0.312363	-0.357811	-0.0550304	0.48811	-0.604352	2.30557	2.95969	-2.9502	-0.0552847
6933018182481438720	-0.314891	-0.373779	-0.0487522	0.439031	-0.544672	2.30536	2.95936	-2.95014	-0.0389058
6933018176048191488	-0.31256	-0.357125	-0.0540272	0.48821	-0.60442	2.30567	2.95955	-2.95008	-0.0519661
6933018169614946304	-0.313632	-0.355471	-0.0457556	0.488671	-0.604748	2.30549	2.95958	-2.95024	-0.0473883
6933018163181699072	-0.312165	-0.358257	-0.0548371	0.488128	-0.604323	2.30532	2.96018	-2.95025	-0.054689
6933018156748453888	-0.316041	-0.386642	-0.0472821	0.40228	-0.499575	2.30537	2.95939	-2.95077	-0.0538195
6933018150315208704	-0.314728	-0.357091	-0.046353	0.488059	-0.604476	2.30578	2.95963	-2.95019	-0.0470759
6933018143881961472	-0.312112	-0.357433	-0.054251	0.48826	-0.604446	2.30549	2.95961	-2.95023	-0.0550738
6933018137448715264	-0.314017	-0.356747	-0.0463433	0.488764	-0.604998	2.30523	2.9597	-2.95018	-0.0467104
6933018131015470080	-0.312002	-0.357751	-0.053929	0.48789	-0.604244	2.30561	2.95964	-2.95033	-0.0541689
6933018124582223872	-0.314197	-0.356996	-0.0456928	0.488168	-0.604626	2.30551	2.95972	-2.95009	-0.0455285
6933018118148976640	-0.31263	-0.357433	-0.0542768	0.488754	-0.604075	2.30509	2.95966	-2.95009	-0.0549257
6933018111715731456	-0.314677	-0.356112	-0.0461549	0.488369	-0.604251	2.30574	2.95997	-2.95022	-0.0464689
6933018105282485248	-0.312184	-0.357658	-0.0547003	0.488719	-0.604091	2.30554	2.95952	-2.95015	-0.0558097
6933018098849239040	-0.313125	-0.355927	-0.0481339	0.488176	-0.599396	2.30497	2.95981	-2.94994	-0.0618222
6933018092415993856	-0.312899	-0.357338	-0.0499502	0.488648	-0.604384	2.30531	2.9598	-2.95003	-0.0368157
6933018085982746624	-0.312154	-0.357057	-0.0542156	0.488527	-0.604001	2.30514	2.95971	-2.95028	-0.0502142
6933018079549500416	-0.312487	-0.358024	-0.0542945	0.488308	-0.604128	2.30561	2.95994	-2.95038	-0.0465623
6933018073116255232	-0.313828	-0.357204	-0.0466171	0.488701	-0.604296	2.30561	2.95956	-2.95013	-0.0461774
6933018066683009024	-0.31677	-0.385453	-0.0434401	0.402763	-0.498411	2.30537	2.9596	-2.9507	-0.0432742
6933018060249763840	-0.311655	-0.357181	-0.054119	0.488394	-0.604562	2.30587	2.95931	-2.95016	-0.0572057
6933018053816516608	-0.313912	-0.357342	-0.0464496	0.488329	-0.604465	2.30613	2.95994	-2.95016	-0.0459874
6933018047383270400	-0.312049	-0.357532	-0.0542414	0.48801	-0.604185	2.30586	2.95973	-2.95033	-0.0662599
6933018040950025216	-0.311771	-0.356954	-0.05409	0.488142	-0.604288	2.30576	2.95912	-2.95012	-0.0586243
6933018034516779008	-0.312265	-0.357416	-0.0539547	0.487911	-0.604136	2.30574	2.95961	-2.95034	-0.0493833
6933018028083532800	-0.31436	-0.357172	-0.046237	0.487906	-0.604405	2.30535	2.95983	-2.95018	-0.0476959
6933018021650286592	-0.311941	-0.357289	-0.0541608	0.488381	-0.604286	2.30559	2.95973	-2.95003	-0.0446139
6933018015217040384	-0.312759	-0.357421	-0.0549965	0.488303	-0.604183	2.3055	2.95986	-2.95007	-0.0567661
6933018008783794176	-0.311828	-0.357048	-0.0539869	0.488487	-0.604236	2.30564	2.95989	-2.94999	-0.0529435
6933018002350548992	-0.313419	-0.358621	-0.0493979	0.487985	-0.604154	2.30526	2.95951	-2.95025	-0.0496845
6933017995917302784	-0.311574	-0.357053	-0.0545827	0.488629	-0.604194	2.3052	2.95927	-2.95023	-0.0526778
6933017989484055552	-0.31473	-0.357497	-0.0465156	0.488168	-0.60466	2.30548	2.95954	-2.95019	-0.0453659
6933017983050810368	-0.312458	-0.357183	-0.0545634	0.48794	-0.604465	2.30526	2.95971	-2.95019	-0.0524492
6933017976617564160	-0.314036	-0.369507	-0.0484897	0.451798	-0.560131	2.30588	2.95992	-2.95038	-0.0555488
6933017970184318976	-0.312721	-0.356858	-0.0511788	0.487516	-0.600035	2.30573	2.95963	-2.95025	-0.0518711
6933017963751072768	-0.313055	-0.358912	-0.0547679	0.487659	-0.604241	2.30544	2.95953	-2.95035	-0.056304
6933017957317826560	-0.311782	-0.357542	-0.053966	0.488055	-0.604391	2.30537	2.95963	-2.9501	-0.0546906
6933017950884580352	-0.314873	-0.357565	-0.0465317	0.488076	-0.604162	2.30518	2.9595	-2.95023	-0.0553991
6933017944451334144	-0.317878	-0.386064	-0.0431551	0.401755	-0.499498	2.30563	2.95952	-2.95047	-0.0266119
6933017938018087936	-0.312226	-0.356866	-0.0543476	0.488419	-0.604339	2.30534	2.9596	-2.95003	-0.0525297
6933017931584842752	-0.313807	-0.355734	-0.0461324	0.488492	-0.604676	2.30516	2.95936	-2.95029	-0.0465703
6933017925151596544	-0.31259	-0.357732	-0.0548726	0.488138	-0.604248	2.30533	2.9594	-2.95026	-0.0541608
6933017918718349312	-0.313415	-0.355916	-0.0487683	0.486861	-0.597361	2.30551	2.9597	-2.95016	-0.0497489
6933017912285104128	-0.312458	-0.359267	-0.05485	0.487444	-0.604103	2.30552	2.95946	-2.95029	-0.055164
6933017905851857920	-0.312078	-0.357151	-0.0543396	0.48816	-0.604497	2.30572	2.95942	-2.9502	-0.0462209
6933017899418611712	-0.313972	-0.357392	-0.049699	0.487975	-0.603948	2.30593	2.95957	-2.9503	-0.0734076
6933017892985366528	-0.3147	-0.357101	-0.0460825	0.487825	-0.604328	2.30591	2.95968	-2.95028	-0.0506522
6933017886552120320	-0.31316	-0.356652	-0.0501128	0.488002	-0.604397	2.30557	2.95965	-2.95004	-0.0492561
6933017880118873088	-0.313906	-0.358436	-0.049604	0.488204	-0.604645	2.30539	2.95958	-2.95023	-0.0493576
6933017873685627904	-0.312286	-0.357429	-0.0543009	0.488416	-0.603934	2.30558	2.9594	-2.95004	-0.0362119
6933017867252381696	-0.314445	-0.383413	-0.0502239	0.409493	-0.507771	2.30539	2.95971	-2.95032	-0.0604261
6933017860819136512	-0.313893	-0.356711	-0.0453965	0.488708	-0.604578	2.30543	2.9598	-2.95004	-0.0551269
6933017854385888256	-0.314643	-0.381415	-0.0508632	0.414232	-0.514435	2.30556	2.95954	-2.95039	-0.0302847
6933017847952644096	-0.317516	-0.385239	-0.0435029	0.402156	-0.499671	2.3056	2.95957	-2.95054	-0.0514621
6933017841519397888	-0.316176	-0.357856	-0.0425577	0.488216	-0.604594	2.30551	2.95961	-2.94999	-0.0523832
6933017835086151680	-0.317833	-0.390756	-0.0431374	0.389538	-0.484655	2.30582	2.95965	-2.9505	-0.0201775
6933017828652905472	-0.313366	-0.381165	-0.0507118	0.414252	-0.515044	2.30581	2.95976	-2.95044	-0.0563797
6933017822219663360	-0.311996	-0.357331	-0.0539886	0.488007	-0.604159	2.30565	2.95939	-2.95022	-0.0562992
6933017815786413056	-0.312743	-0.358716	-0.0514412	0.488175	-0.604368	2.30533	2.95985	-2.95003	-0.0518969
6933017809353166848	-0.313221	-0.356982	-0.0501514	0.488392	-0.604153	2.3052	2.95935	-2.94996	-0.0554071
6933017802919921664	-0.31226	-0.357471	-0.054214	0.488413	-0.604243	2.30537	2.95955	-2.95001	-0.0627851
6933017796486675456	-0.315189	-0.357491	-0.0453241	0.488226	-0.604175	2.30511	2.95942	-2.95001	-0.0488278
6933017790053429248	-0.312073	-0.356758	-0.0521964	0.488482	-0.60009	2.30518	2.95929	-2.95005	-0.051198
6933017783620183040	-0.313015	-0.358339	-0.0551946	0.487704	-0.60437	2.30541	2.9599	-2.95005	-0.0557066
6933017777186936832	-0.311981	-0.357078	-0.0538823	0.488234	-0.602114	2.30577	2.95969	-2.95001	-0.0530675
6933017770753690624	-0.312505	-0.358313	-0.0550384	0.48793	-0.603983	2.30543	2.9598	-2.94974	-0.0545151
6933017764320445440	-0.312998	-0.355808	-0.0493496	0.488234	-0.599269	2.30534	2.95951	-2.94997	-0.0492207
6933017757887199232	-0.31254	-0.357835	-0.0546987	0.488485	-0.604346	2.30605	2.95968	-2.94991	-0.0525538
6933017751453952000	-0.314278	-0.35584	-0.0456783	0.489023	-0.604236	2.30524	2.9599	-2.94984	-0.0333441
